task,vri_id,mitypeTitle,mitypeNumber,mitypeType,mit_id,mi_number,mi_modification,mi_manufactureYear,mi_Owner_name,org_title,fsa_ral_regNumbers_regNumber,vriType,result_doc_type,result_docnum,additional_info,mitypeURL,query_meta,org_title_norm,owner_norm,mitypeTitle_norm
tsagi_manometers,39097412,Маном...,47013-14,ДМ 05...,358186,00204...,ДМ 05100,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/358186,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097413,Маном...,47013-14,ДМ 05...,358186,00191...,ДМ 05100,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,И-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/358186,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097415,Маном...,47013-14,ДМ 05...,358186,00203...,ДМ 05100,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/358186,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097416,Маном...,47013-14,ДМ 05...,358186,00204...,ДМ 05100,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/358186,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097418,Маном...,47013-14,ДМ 05...,358186,00204...,ДМ 05100,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/358186,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097419,Маном...,47013-14,ДМ 05...,358186,00204...,ДМ 05100,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/358186,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097420,Маном...,47013-14,ДМ 05...,358186,00204...,ДМ 05100,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/358186,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097422,Маном...,47013-14,ДМ 05...,358186,00204...,ДМ 05100,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/358186,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097423,Маном...,47013-14,ДМ 05...,358186,00204...,ДМ 05100,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/358186,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097424,Маном...,47013-14,ДМ 05...,358186,00204...,ДМ 05100,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/358186,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097425,Маном...,47013-14,ДМ 05...,358186,00204...,ДМ 05100,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/358186,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097426,Маном...,47013-14,ДМ 05...,358186,00204...,ДМ 05100,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/358186,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097427,Маном...,47013-14,ДМ 05...,358186,00204...,ДМ 05100,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/358186,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097428,Маном...,47013-14,ДМ 05...,358186,00203...,ДМ 05100,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/358186,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097429,Маном...,47013-14,ДМ 05...,358186,00204...,ДМ 05100,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/358186,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097431,Маном...,47013-14,ДМ 05...,358186,00204...,ДМ 05100,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/358186,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097432,Маном...,47013-14,ДМ 05...,358186,00203...,ДМ 05100,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/358186,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097433,Маном...,1778-63,ОБМ1-...,318127,1423086,ОБМ1-...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/318127,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097434,Маном...,1778-63,ОБМ1-...,318127,1350099,ОБМ1-...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/318127,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097435,Маном...,3255-72,МТП-1...,340926,1881678,МТП-1...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/340926,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097437,Маном...,1784-63,ОБМ1-...,318216,1946600,ОБМ1-...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/318216,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097438,Маном...,10135-85,МП3-У...,304272,1268135,МП3А-...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/304272,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097439,Маном...,10135-85,МП3-У...,304272,1267849,МП3А-...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/304272,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097440,Маном...,10135-85,МП3-У...,304272,1268127,МП3А-...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/304272,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097442,Маном...,53902-13,"МП, В...",366289,144040,МП3-Ус,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,И-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/366289,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097443,Маном...,4041-74,ЭКМ-1...,350545,286349,ЭКМВ-...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/350545,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097444,Маном...,10135-85,МП3-У...,304272,1267827,МП3А-...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/304272,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097445,Маном...,3255-72,МТП-1...,340926,286042,МТП-1...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/340926,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097447,Маном...,10135-85,МП3-У...,304272,1254253,МП3А-...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/304272,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097448,Маном...,3255-72,МТП-1...,340926,871964,МТП-1...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/340926,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097449,Маном...,3255-72,МТП-1...,340926,959637,МТП-1...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/340926,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097450,Маном...,1784-63,ОБМ1-...,318216,1482064,МОШ1-...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/318216,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097451,Маном...,1784-63,ОБМ1-...,318216,1531448,МОШ1-...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/318216,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097452,Маном...,1844-63,"МТИ, ВТИ",319376,24854,МТИ,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/319376,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097453,Маном...,4041-74,ЭКМ-1...,350545,264408,ЭКМВ-...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/350545,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097454,Маном...,4041-74,ЭКМ-1...,350545,264199,ЭКМВ-...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/350545,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097456,Маном...,4041-74,ЭКМ-1...,350545,264436,ЭКМВ-...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/350545,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097457,Маном...,4041-74,ЭКМ-1...,350545,264540,ЭКМВ-...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/350545,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097458,Маном...,4041-74,ЭКМ-1...,350545,264404,ЭКМВ-...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/350545,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097459,Маном...,25913-03,"ТМ, Т...",331772,550,ТМ 5 ...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/331772,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097460,Маном...,25913-03,"ТМ, Т...",331772,551,ТМ 5 ...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/331772,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097461,Маном...,25913-03,"ТМ, Т...",331772,555,ТМ 5 ...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,И-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/331772,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097462,Маном...,17213-06,МТ-2И...,317048,33,МТ-3И...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/317048,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097463,Маном...,17213-06,МТ-2И...,317048,35,МТ-3И...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/317048,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097465,Маном...,3772-73,АМУ-1...,347326,2109049,АМУ-1...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/347326,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097466,Маном...,3772-73,АМУ-1...,347326,2091907,АМУ-1...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/347326,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097467,Маном...,1784-63,ОБМ1-...,318216,1980662,ОБМ1-...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,И-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/318216,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097468,Маном...,25913-03,"ТМ, Т...",331772,3500,ТМ 5 ...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,И-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/331772,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097469,Маном...,25913-03,"ТМ, Т...",331772,553,ТМ 5 ...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,И-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/331772,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097471,Маном...,25913-03,"ТМ, Т...",331772,554,ТМ 5 ...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,И-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/331772,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,39097472,Маном...,10135-15,"МП-У,...",1383135,552,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/1383135,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,46198344,Маном...,3383-72,МТ,342541,К-04,МТ-УХЛ3,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/342541,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,46198346,Маном...,25413-03,KFM,331028,11-5,"KFM, ...",,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/331028,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,46198349,Маном...,25913-03,"ТМ, Т...",331772,К-04-...,ТМ2 (...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/331772,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,46198350,Маном...,25913-03,"ТМ, Т...",331772,К-04-В-I,ТМ2 (...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/331772,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,46198352,Маном...,10135-88,МП3-У...,304273,2008,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/304273,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,46198354,Маном...,10135-88,МП3-У...,304273,2007,МП3-У...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/304273,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,46198355,Маном...,25913-03,"ТМ, Т...",331772,111,ТМ 5 ...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,И-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/331772,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,46198357,Маном...,25913-03,"ТМ, Т...",331772,К-03,"ТМ, (...",,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/331772,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,46198358,Маном...,25913-03,"ТМ, Т...",331772,К-02,ТМ2 (...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/331772,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,46198361,Маном...,25913-03,"ТМ, Т...",331772,К-01,ТМ2 (...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/331772,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,46198362,Маном...,25913-03,"ТМ, Т...",331772,01-Т,ТМ2 (...,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,И-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/331772,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,46198364,Маном...,55372-13,P1454,367941,09-К,P1454,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/367941,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,46198365,Маном...,55372-13,P1454,367941,08-К,P1454,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/367941,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,46198366,Маном...,55372-13,P1454,367941,07-К,P1454,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/367941,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,46198367,Маном...,55372-13,P1454,367941,06-К,P1454,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/367941,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,46198368,Маном...,55372-13,P1454,367941,05-К,P1454,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/367941,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,46198369,Маном...,55372-13,P1454,367941,04-К,P1454,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/367941,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
tsagi_manometers,46198370,Маном...,55372-13,P1454,367941,03-К,P1454,,ФГУП ...,ФЕДЕР...,РОСС ...,Периодическая,Извещение о непригодности,C-АОЛ...,,https://fgis.gost.ru/fundmetrology/registry/4/items/367941,"{'org_title': 'ЦАГИ', 'mitypeTitle': 'манометр', 'poverka_verification_year': '2021'}",ФЕДЕР...,ФГУП ...,Маном...
